listing_id,date,price,availability,hotel_name,city,state,neighbourhood,star_rating,total_rooms,available_rooms,room_type,amenities
HTL10072,2025-12-29,209.65,1,Plaza Inn Las Vegas,Las Vegas,NV,Old Town,5,159,104,Deluxe,Air conditioning|Breakfast|Near transit
HTL10072,2025-12-30,179.21,1,Plaza Inn Las Vegas,Las Vegas,NV,Old Town,5,159,138,Deluxe,Air conditioning|Breakfast|Near transit
HTL10073,2025-12-01,92.72,1,Garden Inn New York,New York,NY,Riverside,3,73,59,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-02,75.16,1,Garden Inn New York,New York,NY,Riverside,3,73,51,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-03,105.32,1,Garden Inn New York,New York,NY,Riverside,3,73,53,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-04,84.19,1,Garden Inn New York,New York,NY,Riverside,3,73,56,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-05,81.72,1,Garden Inn New York,New York,NY,Riverside,3,73,64,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-06,92.25,1,Garden Inn New York,New York,NY,Riverside,3,73,65,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-07,100.62,1,Garden Inn New York,New York,NY,Riverside,3,73,62,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-08,77.92,1,Garden Inn New York,New York,NY,Riverside,3,73,61,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-09,82.8,1,Garden Inn New York,New York,NY,Riverside,3,73,43,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-10,80.36,1,Garden Inn New York,New York,NY,Riverside,3,73,67,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-11,95.34,1,Garden Inn New York,New York,NY,Riverside,3,73,56,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-12,81.14,1,Garden Inn New York,New York,NY,Riverside,3,73,44,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-13,109.57,1,Garden Inn New York,New York,NY,Riverside,3,73,64,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-14,95.3,1,Garden Inn New York,New York,NY,Riverside,3,73,65,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-15,106.24,1,Garden Inn New York,New York,NY,Riverside,3,73,51,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-16,90.77,1,Garden Inn New York,New York,NY,Riverside,3,73,45,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-17,77.99,1,Garden Inn New York,New York,NY,Riverside,3,73,64,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-18,80.91,1,Garden Inn New York,New York,NY,Riverside,3,73,43,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-19,106.68,1,Garden Inn New York,New York,NY,Riverside,3,73,68,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-20,78.39,1,Garden Inn New York,New York,NY,Riverside,3,73,55,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-21,108.97,1,Garden Inn New York,New York,NY,Riverside,3,73,57,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-22,99.04,1,Garden Inn New York,New York,NY,Riverside,3,73,49,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-23,94.17,1,Garden Inn New York,New York,NY,Riverside,3,73,68,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-24,106.49,1,Garden Inn New York,New York,NY,Riverside,3,73,47,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-25,80.47,1,Garden Inn New York,New York,NY,Riverside,3,73,61,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-26,76.09,1,Garden Inn New York,New York,NY,Riverside,3,73,65,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-27,102.78,1,Garden Inn New York,New York,NY,Riverside,3,73,49,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-28,96.3,1,Garden Inn New York,New York,NY,Riverside,3,73,49,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-29,103.77,1,Garden Inn New York,New York,NY,Riverside,3,73,59,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10073,2025-12-30,90.4,1,Garden Inn New York,New York,NY,Riverside,3,73,61,Deluxe,Pet-friendly|Kitchen|Near transit|Air conditioning|Hot tub|Gym
HTL10074,2025-12-01,228.09,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,50,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-02,277.76,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,56,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-03,294.02,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,2,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-04,214.08,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,48,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-05,190.85,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,54,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-06,186.11,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,4,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-07,220.07,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,51,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-08,212.7,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,60,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-09,249.42,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,41,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-10,218.51,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,40,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-11,212.84,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,59,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-12,215.27,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,39,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-13,192.39,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,41,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-14,255.72,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,3,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-15,276.29,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,44,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-16,287.9,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,47,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-17,265.91,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,39,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-18,283.57,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,54,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-19,236.71,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,44,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-20,296.03,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,54,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-21,305.98,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,49,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-22,265.76,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,47,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-23,186.48,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,51,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-24,222.98,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,60,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-25,207.76,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,56,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-26,253.86,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,39,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-27,267.62,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,45,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-28,273.16,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,42,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-29,223.35,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,39,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10074,2025-12-30,268.93,1,Harbor View Los Angeles,Los Angeles,CA,Riverside,3,66,2,Standard,Parking|Breakfast|WiFi|Pool|Pet-friendly
HTL10075,2025-12-01,94.77,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,93,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-02,119.72,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,127,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-03,117.18,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,109,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-04,118.96,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,123,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-05,106.72,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,102,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-06,88.12,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,99,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-07,122.79,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,117,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-08,103.74,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,97,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-09,116.79,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,141,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-10,117.92,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,123,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-11,90.75,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,3,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-12,111.78,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,93,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-13,84.28,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,130,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-14,76.35,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,91,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-15,117.64,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,133,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-16,87.25,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,134,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-17,117.78,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,119,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-18,101.91,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,124,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-19,124.02,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,130,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-20,113.56,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,2,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-21,89.4,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,139,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-22,101.79,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,143,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-23,119.98,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,103,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-24,110.35,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,113,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-25,108.37,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,136,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-26,88.18,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,100,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-27,80.12,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,97,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-28,125.07,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,129,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-29,127.29,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,125,Deluxe,Gym|Air conditioning|Kitchen
HTL10075,2025-12-30,103.83,1,Comfort Lodge Chicago,Chicago,IL,Uptown,5,152,106,Deluxe,Gym|Air conditioning|Kitchen
HTL10076,2025-12-01,294.05,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,4,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-02,291.67,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,85,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-03,301.33,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,124,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-04,256.63,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,87,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-05,334.0,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,93,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-06,372.72,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,113,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-07,311.43,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,119,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-08,299.53,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,110,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-09,352.73,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,5,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-10,364.08,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,88,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-11,324.55,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,117,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-12,364.34,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,98,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-13,273.86,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,98,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-14,300.99,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,89,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-15,362.1,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,117,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-16,335.19,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,3,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-17,327.67,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,83,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-18,353.79,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,127,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-19,262.93,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,107,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-20,263.31,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,98,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-21,321.62,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,92,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-22,337.54,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,90,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-23,342.24,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,87,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-24,314.1,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,4,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-25,237.82,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,88,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-26,265.41,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,120,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-27,288.96,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,106,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-28,332.8,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,105,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-29,309.87,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,1,Deluxe,Breakfast|Gym|Hot tub
HTL10076,2025-12-30,294.17,1,City Center Hotel Las Vegas,Las Vegas,NV,Waterfront,3,136,119,Deluxe,Breakfast|Gym|Hot tub
HTL10077,2025-12-01,302.11,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,56,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-02,324.16,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,4,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-03,391.73,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,50,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-04,420.08,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,44,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-05,371.3,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,51,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-06,324.8,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,42,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-07,359.11,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,43,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-08,298.42,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,50,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-09,359.27,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,37,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-10,359.5,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,56,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-11,429.96,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,50,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-12,290.1,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,44,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-13,382.5,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,52,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-14,291.38,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,55,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-15,252.34,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,45,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-16,300.84,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,40,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-17,425.31,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,2,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-18,397.95,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,53,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-19,330.26,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,39,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-20,263.29,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,35,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-21,326.29,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,53,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-22,426.0,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,46,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-23,272.56,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,51,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-24,372.81,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,36,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-25,278.68,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,51,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-26,335.72,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,49,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-27,344.19,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,36,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-28,337.37,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,44,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-29,288.57,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,43,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10077,2025-12-30,313.85,1,Seaside Resort Seattle,Seattle,WA,Midtown,3,59,36,Deluxe,Pet-friendly|Air conditioning|Washer/Dryer|Near transit|Hot tub|WiFi
HTL10078,2025-12-01,412.0,1,Skyline Towers New York,New York,NY,Arts Quarter,5,68,47,Deluxe,Near transit|Breakfast|Washer/Dryer
HTL10078,2025-12-02,394.69,1,Skyline Towers New York,New York,NY,Arts Quarter,5,68,59,Deluxe,Near transit|Breakfast|Washer/Dryer
HTL10078,2025-12-03,378.74,1,Skyline Towers New York,New York,NY,Arts Quarter,5,68,53,Deluxe,Near transit|Breakfast|Washer/Dryer
HTL10078,2025-12-04,422.15,1,Skyline Towers New York,New York,NY,Arts Quarter,5,68,61,Deluxe,Near transit|Breakfast|Washer/Dryer
HTL10078,2025-12-05,356.27,1,Skyline Towers New York,New York,NY,Arts Quarter,5,68,41,Deluxe,Near transit|Breakfast|Washer/Dryer
HTL10078,2025-12-06,437.98,1,Skyline Towers New York,New York,NY,Arts Quarter,5,68,58,Deluxe,Near transit|Breakfast|Washer/Dryer
HTL10078,2025-12-07,444.01,1,Skyline Towers New York,New York,NY,Arts Quarter,5,68,44,Deluxe,Near transit|Breakfast|Washer/Dryer
HTL10078,2025-12-08,365.39,1,Skyline Towers New York,New York,NY,Arts Quarter,5,68,53,Deluxe,Near transit|Breakfast|Washer/Dryer
HTL10078,2025-12-09,298.51,1,Skyline Towers New York,New York,NY,Arts Quarter,5,68,44,Deluxe,Near transit|Breakfast|Washer/Dryer
HTL10078,2025-12-10,426.36,1,Skyline Towers New York,New York,NY,Arts Quarter,5,68,45,Deluxe,Near transit|Breakfast|Washer/Dryer
HTL10078,2025-12-11,306.46,1,Skyline Towers New York,New York,NY,Arts Quarter,5,68,59,Deluxe,Near transit|Breakfast|Washer/Dryer
HTL10078,2025-12-12,369.33,1,Skyline Towers New York,New York,NY,Arts Quarter,5,68,49,Deluxe,Near transit|Breakfast|Washer/Dryer
HTL10078,2025-12-13,373.92,1,Skyline Towers New York,New York,NY,Arts Quarter,5,68,44,Deluxe,Near transit|Breakfast|Washer/Dryer
HTL10078,2025-12-14,420.31,1,Skyline Towers New York,New York,NY,Arts Quarter,5,68,5,Deluxe,Near transit|Breakfast|Washer/Dryer
HTL10078,2025-12-15,405.09,1,Skyline Towers New York,New York,NY,Arts Quarter,5,68,41,Deluxe,Near transit|Breakfast|Washer/Dryer
HTL10078,2025-12-16,413.36,1,Skyline Towers New York,New York,NY,Arts Quarter,5,68,50,Deluxe,Near transit|Breakfast|Washer/Dryer
HTL10078,2025-12-17,315.62,1,Skyline Towers New York,New York,NY,Arts Quarter,5,68,44,Deluxe,Near transit|Breakfast|Washer/Dryer
