flight_id,date,airline,origin,origin_city,dest,dest_city,departure_time,arrival_time,duration,stops,flight_class,price,total_seats,available_seats
FLT1039-20251210-1,2025-12-10,Spirit,ORD,Chicago,SEA,Seattle,06:33,10:59,270,0,Economy,368.33,220,53
FLT1039-20251210-2,2025-12-10,Spirit,ORD,Chicago,SEA,Seattle,12:52,16:04,270,0,Economy,383.78,250,147
FLT1039-20251210-3,2025-12-10,Spirit,ORD,Chicago,SEA,Seattle,19:04,23:25,270,0,Economy,306.52,220,131
FLT1039-20251211-0,2025-12-11,Spirit,ORD,Chicago,SEA,Seattle,15:01,19:47,270,0,Economy,428.52,250,109
FLT1039-20251211-1,2025-12-11,Spirit,ORD,Chicago,SEA,Seattle,09:56,13:48,270,0,Economy,433.34,220,82
FLT1039-20251211-2,2025-12-11,Spirit,ORD,Chicago,SEA,Seattle,09:44,13:12,270,0,Economy,367.31,150,75
FLT1039-20251211-3,2025-12-11,Spirit,ORD,Chicago,SEA,Seattle,18:56,22:05,270,0,Economy,314.85,180,54
FLT1039-20251211-4,2025-12-11,Spirit,ORD,Chicago,SEA,Seattle,15:48,19:16,270,0,Economy,432.07,150,73
FLT1039-20251212-0,2025-12-12,Spirit,ORD,Chicago,SEA,Seattle,14:10,18:39,270,0,Economy,419.64,220,46
FLT1039-20251212-1,2025-12-12,Spirit,ORD,Chicago,SEA,Seattle,06:03,10:06,270,0,Economy,434.44,180,86
FLT1039-20251212-2,2025-12-12,Spirit,ORD,Chicago,SEA,Seattle,14:59,18:30,270,0,Economy,377.83,250,90
FLT1039-20251212-3,2025-12-12,Spirit,ORD,Chicago,SEA,Seattle,22:39,02:54,270,0,Economy,411.65,180,77
FLT1039-20251212-4,2025-12-12,Spirit,ORD,Chicago,SEA,Seattle,15:31,19:59,270,0,Economy,295.44,250,100
FLT1039-20251213-0,2025-12-13,Spirit,ORD,Chicago,SEA,Seattle,18:02,22:38,270,0,Economy,354.46,220,115
FLT1039-20251213-1,2025-12-13,Spirit,ORD,Chicago,SEA,Seattle,15:47,19:08,270,0,Economy,377.17,180,75
FLT1039-20251214-0,2025-12-14,Spirit,ORD,Chicago,SEA,Seattle,06:32,10:59,270,0,Economy,384.28,220,55
FLT1039-20251214-1,2025-12-14,Spirit,ORD,Chicago,SEA,Seattle,13:30,17:34,270,0,Economy,346.0,180,41
FLT1039-20251214-2,2025-12-14,Spirit,ORD,Chicago,SEA,Seattle,10:16,14:30,270,0,Economy,400.6,150,108
FLT1039-20251214-3,2025-12-14,Spirit,ORD,Chicago,SEA,Seattle,18:05,22:58,270,0,Economy,422.0,250,184
FLT1039-20251215-0,2025-12-15,Spirit,ORD,Chicago,SEA,Seattle,22:23,02:33,270,0,Economy,399.91,250,141
FLT1039-20251215-1,2025-12-15,Spirit,ORD,Chicago,SEA,Seattle,13:25,17:24,270,0,Economy,387.71,150,7
FLT1039-20251215-2,2025-12-15,Spirit,ORD,Chicago,SEA,Seattle,10:13,14:57,270,0,Economy,351.87,220,49
FLT1039-20251215-3,2025-12-15,Spirit,ORD,Chicago,SEA,Seattle,14:05,18:39,270,0,Economy,355.73,180,61
FLT1039-20251215-4,2025-12-15,Spirit,ORD,Chicago,SEA,Seattle,20:28,00:18,270,0,Economy,312.84,220,155
FLT1039-20251216-0,2025-12-16,Spirit,ORD,Chicago,SEA,Seattle,08:39,12:10,270,0,Economy,301.03,250,92
FLT1039-20251216-1,2025-12-16,Spirit,ORD,Chicago,SEA,Seattle,11:52,15:42,270,0,Economy,370.26,180,72
FLT1039-20251216-2,2025-12-16,Spirit,ORD,Chicago,SEA,Seattle,21:35,01:15,270,0,Economy,427.25,180,39
FLT1039-20251217-0,2025-12-17,Spirit,ORD,Chicago,SEA,Seattle,14:01,18:23,270,0,Economy,434.53,180,106
FLT1039-20251217-1,2025-12-17,Spirit,ORD,Chicago,SEA,Seattle,16:41,20:11,270,0,Economy,288.02,150,30
FLT1039-20251217-2,2025-12-17,Spirit,ORD,Chicago,SEA,Seattle,17:55,21:13,270,0,Economy,434.06,180,49
FLT1039-20251217-3,2025-12-17,Spirit,ORD,Chicago,SEA,Seattle,19:58,23:32,270,0,Economy,431.61,250,123
FLT1039-20251217-4,2025-12-17,Spirit,ORD,Chicago,SEA,Seattle,10:08,14:52,270,0,Economy,426.46,220,94
FLT1039-20251218-0,2025-12-18,Spirit,ORD,Chicago,SEA,Seattle,12:13,16:06,270,0,Economy,361.83,150,113
FLT1039-20251218-1,2025-12-18,Spirit,ORD,Chicago,SEA,Seattle,12:58,16:51,270,0,Economy,277.55,180,123
FLT1039-20251218-2,2025-12-18,Spirit,ORD,Chicago,SEA,Seattle,21:23,01:50,270,0,Economy,356.95,220,7
FLT1039-20251218-3,2025-12-18,Spirit,ORD,Chicago,SEA,Seattle,07:02,11:22,270,0,Economy,292.26,150,57
FLT1039-20251218-4,2025-12-18,Spirit,ORD,Chicago,SEA,Seattle,22:07,02:27,270,0,Economy,448.35,220,32
FLT1039-20251219-0,2025-12-19,Spirit,ORD,Chicago,SEA,Seattle,21:38,01:26,270,0,Economy,321.58,250,98
FLT1039-20251219-1,2025-12-19,Spirit,ORD,Chicago,SEA,Seattle,11:15,15:55,270,0,Economy,285.01,150,105
FLT1039-20251219-2,2025-12-19,Spirit,ORD,Chicago,SEA,Seattle,08:40,12:46,270,0,Economy,355.63,180,48
FLT1039-20251219-3,2025-12-19,Spirit,ORD,Chicago,SEA,Seattle,07:01,11:18,270,0,Economy,286.15,150,120
FLT1039-20251219-4,2025-12-19,Spirit,ORD,Chicago,SEA,Seattle,13:31,17:52,270,0,Economy,384.33,150,43
FLT1039-20251220-0,2025-12-20,Spirit,ORD,Chicago,SEA,Seattle,12:47,16:19,270,0,Economy,372.73,150,87
FLT1039-20251220-1,2025-12-20,Spirit,ORD,Chicago,SEA,Seattle,19:01,23:12,270,0,Economy,432.55,220,65
FLT1039-20251220-2,2025-12-20,Spirit,ORD,Chicago,SEA,Seattle,21:39,01:30,270,0,Economy,435.29,220,163
FLT1039-20251220-3,2025-12-20,Spirit,ORD,Chicago,SEA,Seattle,07:25,11:55,270,0,Economy,350.01,150,3
FLT1039-20251220-4,2025-12-20,Spirit,ORD,Chicago,SEA,Seattle,17:03,21:37,270,0,Economy,371.66,220,47
FLT1039-20251221-0,2025-12-21,Spirit,ORD,Chicago,SEA,Seattle,18:25,22:46,270,0,Economy,435.01,150,63
FLT1039-20251221-1,2025-12-21,Spirit,ORD,Chicago,SEA,Seattle,10:40,14:59,270,0,Economy,430.97,220,151
FLT1039-20251222-0,2025-12-22,Spirit,ORD,Chicago,SEA,Seattle,12:43,16:20,270,0,Economy,438.35,220,45
FLT1039-20251222-1,2025-12-22,Spirit,ORD,Chicago,SEA,Seattle,15:09,19:02,270,0,Economy,328.58,250,9
FLT1039-20251222-2,2025-12-22,Spirit,ORD,Chicago,SEA,Seattle,10:26,14:09,270,0,Economy,391.68,220,36
FLT1039-20251222-3,2025-12-22,Spirit,ORD,Chicago,SEA,Seattle,06:53,10:31,270,0,Economy,402.61,220,88
FLT1039-20251222-4,2025-12-22,Spirit,ORD,Chicago,SEA,Seattle,15:06,19:36,270,0,Economy,382.68,150,2
FLT1039-20251223-0,2025-12-23,Spirit,ORD,Chicago,SEA,Seattle,21:48,01:33,270,0,Economy,452.39,250,57
FLT1039-20251223-1,2025-12-23,Spirit,ORD,Chicago,SEA,Seattle,20:01,00:56,270,0,Economy,320.35,150,41
FLT1039-20251223-2,2025-12-23,Spirit,ORD,Chicago,SEA,Seattle,18:59,22:26,270,0,Economy,405.46,250,171
FLT1039-20251223-3,2025-12-23,Spirit,ORD,Chicago,SEA,Seattle,18:08,22:10,270,0,Economy,354.41,150,120
FLT1039-20251223-4,2025-12-23,Spirit,ORD,Chicago,SEA,Seattle,07:56,11:23,270,0,Economy,273.31,150,79
FLT1039-20251224-0,2025-12-24,Spirit,ORD,Chicago,SEA,Seattle,08:25,12:17,270,0,Economy,366.46,150,90
FLT1039-20251224-1,2025-12-24,Spirit,ORD,Chicago,SEA,Seattle,12:11,16:17,270,0,Economy,323.36,150,74
FLT1039-20251225-0,2025-12-25,Spirit,ORD,Chicago,SEA,Seattle,07:18,11:46,270,0,Economy,309.96,180,120
FLT1039-20251225-1,2025-12-25,Spirit,ORD,Chicago,SEA,Seattle,10:16,14:58,270,0,Economy,410.31,150,87
FLT1039-20251225-2,2025-12-25,Spirit,ORD,Chicago,SEA,Seattle,11:25,15:36,270,0,Economy,348.89,180,57
FLT1039-20251226-0,2025-12-26,Spirit,ORD,Chicago,SEA,Seattle,16:26,20:18,270,0,Economy,282.89,180,66
FLT1039-20251226-1,2025-12-26,Spirit,ORD,Chicago,SEA,Seattle,11:36,15:29,270,0,Economy,325.42,150,91
FLT1039-20251226-2,2025-12-26,Spirit,ORD,Chicago,SEA,Seattle,22:14,02:17,270,0,Economy,366.91,220,104
FLT1039-20251226-3,2025-12-26,Spirit,ORD,Chicago,SEA,Seattle,21:48,01:13,270,0,Economy,277.7,250,8
FLT1039-20251226-4,2025-12-26,Spirit,ORD,Chicago,SEA,Seattle,17:34,21:49,270,0,Economy,307.01,250,39
FLT1039-20251227-0,2025-12-27,Spirit,ORD,Chicago,SEA,Seattle,14:27,18:40,270,0,Economy,315.02,220,124
FLT1039-20251227-1,2025-12-27,Spirit,ORD,Chicago,SEA,Seattle,11:10,15:35,270,0,Economy,278.24,220,132
FLT1039-20251228-0,2025-12-28,Spirit,ORD,Chicago,SEA,Seattle,07:15,11:35,270,0,Economy,342.91,150,50
FLT1039-20251228-1,2025-12-28,Spirit,ORD,Chicago,SEA,Seattle,14:10,18:37,270,0,Economy,449.44,180,89
FLT1039-20251228-2,2025-12-28,Spirit,ORD,Chicago,SEA,Seattle,21:54,01:26,270,0,Economy,401.9,250,118
FLT1039-20251228-3,2025-12-28,Spirit,ORD,Chicago,SEA,Seattle,17:00,21:31,270,0,Economy,310.32,220,84
FLT1039-20251229-0,2025-12-29,Spirit,ORD,Chicago,SEA,Seattle,11:24,15:30,270,0,Economy,304.09,180,37
FLT1039-20251229-1,2025-12-29,Spirit,ORD,Chicago,SEA,Seattle,07:15,11:44,270,0,Economy,342.78,180,10
FLT1039-20251229-2,2025-12-29,Spirit,ORD,Chicago,SEA,Seattle,14:39,18:41,270,0,Economy,336.93,250,62
FLT1039-20251229-3,2025-12-29,Spirit,ORD,Chicago,SEA,Seattle,11:43,15:14,270,0,Economy,426.87,180,104
FLT1039-20251229-4,2025-12-29,Spirit,ORD,Chicago,SEA,Seattle,18:52,22:56,270,0,Economy,293.38,180,47
FLT1039-20251230-0,2025-12-30,Spirit,ORD,Chicago,SEA,Seattle,12:40,16:52,270,0,Economy,287.74,180,34
FLT1039-20251230-1,2025-12-30,Spirit,ORD,Chicago,SEA,Seattle,09:23,13:28,270,0,Economy,376.07,150,55
FLT1039-20251230-2,2025-12-30,Spirit,ORD,Chicago,SEA,Seattle,08:58,12:33,270,0,Economy,404.21,250,115
FLT1039-20251230-3,2025-12-30,Spirit,ORD,Chicago,SEA,Seattle,13:06,17:06,270,0,Economy,438.08,250,89
FLT1040-20251201-0,2025-12-01,United,NYC,New York,LAS,Las Vegas,20:08,22:15,129,0,Economy,728.37,150,54
FLT1040-20251201-1,2025-12-01,United,NYC,New York,LAS,Las Vegas,06:56,08:11,129,0,Economy,685.73,250,191
FLT1040-20251201-2,2025-12-01,United,NYC,New York,LAS,Las Vegas,19:35,21:56,129,0,Economy,775.39,180,140
FLT1040-20251202-0,2025-12-02,United,NYC,New York,LAS,Las Vegas,20:26,22:20,129,0,Economy,651.2,220,144
FLT1040-20251202-1,2025-12-02,United,NYC,New York,LAS,Las Vegas,19:56,21:41,129,0,Economy,628.6,250,192
FLT1040-20251203-0,2025-12-03,United,NYC,New York,LAS,Las Vegas,19:00,21:37,129,0,Economy,655.88,180,80
FLT1040-20251203-1,2025-12-03,United,NYC,New York,LAS,Las Vegas,12:02,14:28,129,0,Economy,490.23,220,156
FLT1040-20251203-2,2025-12-03,United,NYC,New York,LAS,Las Vegas,07:55,09:08,129,0,Economy,493.82,150,105
FLT1040-20251203-3,2025-12-03,United,NYC,New York,LAS,Las Vegas,11:50,13:32,129,0,Economy,644.87,220,48
FLT1040-20251203-4,2025-12-03,United,NYC,New York,LAS,Las Vegas,17:09,19:56,129,0,Economy,648.38,250,63
FLT1040-20251204-0,2025-12-04,United,NYC,New York,LAS,Las Vegas,07:09,09:02,129,0,Economy,755.02,220,8
FLT1040-20251204-1,2025-12-04,United,NYC,New York,LAS,Las Vegas,07:24,09:57,129,0,Economy,707.63,180,40
FLT1040-20251204-2,2025-12-04,United,NYC,New York,LAS,Las Vegas,07:02,09:09,129,0,Economy,738.3,180,112
FLT1040-20251204-3,2025-12-04,United,NYC,New York,LAS,Las Vegas,20:16,22:34,129,0,Economy,676.78,180,35
FLT1040-20251204-4,2025-12-04,United,NYC,New York,LAS,Las Vegas,21:49,23:20,129,0,Economy,570.52,150,31
FLT1040-20251205-0,2025-12-05,United,NYC,New York,LAS,Las Vegas,07:07,09:48,129,0,Economy,777.36,250,167
FLT1040-20251205-1,2025-12-05,United,NYC,New York,LAS,Las Vegas,20:39,22:33,129,0,Economy,502.49,220,48
FLT1040-20251206-0,2025-12-06,United,NYC,New York,LAS,Las Vegas,22:29,00:16,129,0,Economy,616.05,150,8
FLT1040-20251206-1,2025-12-06,United,NYC,New York,LAS,Las Vegas,08:52,10:14,129,0,Economy,494.73,180,112
FLT1040-20251206-2,2025-12-06,United,NYC,New York,LAS,Las Vegas,10:20,12:17,129,0,Economy,743.65,220,80
FLT1040-20251206-3,2025-12-06,United,NYC,New York,LAS,Las Vegas,19:21,21:26,129,0,Economy,516.88,250,188
FLT1040-20251207-0,2025-12-07,United,NYC,New York,LAS,Las Vegas,16:39,18:53,129,0,Economy,499.13,180,141
FLT1040-20251207-1,2025-12-07,United,NYC,New York,LAS,Las Vegas,07:39,09:43,129,0,Economy,760.78,180,128
FLT1040-20251207-2,2025-12-07,United,NYC,New York,LAS,Las Vegas,08:14,10:59,129,0,Economy,534.4,220,142
FLT1040-20251208-0,2025-12-08,United,NYC,New York,LAS,Las Vegas,07:54,09:10,129,0,Economy,606.1,220,101
FLT1040-20251208-1,2025-12-08,United,NYC,New York,LAS,Las Vegas,19:31,21:12,129,0,Economy,681.33,220,41
FLT1040-20251208-2,2025-12-08,United,NYC,New York,LAS,Las Vegas,15:00,17:01,129,0,Economy,527.23,220,161
FLT1040-20251209-0,2025-12-09,United,NYC,New York,LAS,Las Vegas,09:13,11:56,129,0,Economy,492.26,180,1
FLT1040-20251209-1,2025-12-09,United,NYC,New York,LAS,Las Vegas,14:15,16:01,129,0,Economy,505.65,150,106
FLT1040-20251209-2,2025-12-09,United,NYC,New York,LAS,Las Vegas,09:33,11:32,129,0,Economy,596.86,220,30
FLT1040-20251209-3,2025-12-09,United,NYC,New York,LAS,Las Vegas,06:24,08:04,129,0,Economy,570.08,150,8
FLT1040-20251210-0,2025-12-10,United,NYC,New York,LAS,Las Vegas,17:42,19:11,129,0,Economy,627.34,150,89
FLT1040-20251210-1,2025-12-10,United,NYC,New York,LAS,Las Vegas,17:52,19:20,129,0,Economy,709.69,220,82
FLT1040-20251211-0,2025-12-11,United,NYC,New York,LAS,Las Vegas,19:55,21:21,129,0,Economy,742.61,250,48
FLT1040-20251211-1,2025-12-11,United,NYC,New York,LAS,Las Vegas,12:03,14:22,129,0,Economy,672.2,250,76
FLT1040-20251211-2,2025-12-11,United,NYC,New York,LAS,Las Vegas,14:32,16:16,129,0,Economy,470.05,220,146
FLT1040-20251211-3,2025-12-11,United,NYC,New York,LAS,Las Vegas,12:59,14:17,129,0,Economy,777.01,220,58
FLT1040-20251212-0,2025-12-12,United,NYC,New York,LAS,Las Vegas,18:09,20:55,129,0,Economy,519.78,250,156
FLT1040-20251212-1,2025-12-12,United,NYC,New York,LAS,Las Vegas,20:15,22:36,129,0,Economy,507.24,180,81
FLT1040-20251213-0,2025-12-13,United,NYC,New York,LAS,Las Vegas,19:21,21:01,129,0,Economy,482.83,250,183
FLT1040-20251213-1,2025-12-13,United,NYC,New York,LAS,Las Vegas,12:18,14:07,129,0,Economy,485.69,180,97
FLT1040-20251213-2,2025-12-13,United,NYC,New York,LAS,Las Vegas,14:44,16:10,129,0,Economy,580.01,220,63
FLT1040-20251213-3,2025-12-13,United,NYC,New York,LAS,Las Vegas,06:21,08:54,129,0,Economy,471.56,180,36
FLT1040-20251214-0,2025-12-14,United,NYC,New York,LAS,Las Vegas,18:49,20:27,129,0,Economy,638.64,220,150
FLT1040-20251214-1,2025-12-14,United,NYC,New York,LAS,Las Vegas,08:01,10:51,129,0,Economy,507.19,250,115
FLT1040-20251214-2,2025-12-14,United,NYC,New York,LAS,Las Vegas,16:44,18:28,129,0,Economy,627.69,180,6
FLT1040-20251214-3,2025-12-14,United,NYC,New York,LAS,Las Vegas,13:29,15:25,129,0,Economy,599.66,220,3
FLT1040-20251214-4,2025-12-14,United,NYC,New York,LAS,Las Vegas,13:08,15:44,129,0,Economy,567.82,220,74
FLT1040-20251215-0,2025-12-15,United,NYC,New York,LAS,Las Vegas,08:57,10:43,129,0,Economy,641.12,250,5
FLT1040-20251215-1,2025-12-15,United,NYC,New York,LAS,Las Vegas,13:38,15:00,129,0,Economy,526.24,150,3
FLT1040-20251216-0,2025-12-16,United,NYC,New York,LAS,Las Vegas,10:37,12:26,129,0,Economy,624.76,220,110
FLT1040-20251216-1,2025-12-16,United,NYC,New York,LAS,Las Vegas,22:10,00:29,129,0,Economy,753.22,180,100
FLT1040-20251216-2,2025-12-16,United,NYC,New York,LAS,Las Vegas,12:54,14:27,129,0,Economy,541.14,150,75
FLT1040-20251216-3,2025-12-16,United,NYC,New York,LAS,Las Vegas,22:00,00:40,129,0,Economy,506.91,180,84
FLT1040-20251216-4,2025-12-16,United,NYC,New York,LAS,Las Vegas,22:13,00:24,129,0,Economy,633.68,150,69
FLT1040-20251217-0,2025-12-17,United,NYC,New York,LAS,Las Vegas,06:22,08:17,129,0,Economy,605.79,150,79
FLT1040-20251217-1,2025-12-17,United,NYC,New York,LAS,Las Vegas,19:50,21:06,129,0,Economy,511.34,180,32
FLT1040-20251217-2,2025-12-17,United,NYC,New York,LAS,Las Vegas,14:29,16:51,129,0,Economy,734.62,180,49
FLT1040-20251217-3,2025-12-17,United,NYC,New York,LAS,Las Vegas,06:58,08:58,129,0,Economy,577.47,250,196
FLT1040-20251217-4,2025-12-17,United,NYC,New York,LAS,Las Vegas,17:55,19:39,129,0,Economy,717.23,180,137
FLT1040-20251218-0,2025-12-18,United,NYC,New York,LAS,Las Vegas,07:48,09:05,129,0,Economy,660.74,250,90
FLT1040-20251218-1,2025-12-18,United,NYC,New York,LAS,Las Vegas,22:28,00:33,129,0,Economy,583.21,180,92
FLT1040-20251218-2,2025-12-18,United,NYC,New York,LAS,Las Vegas,20:47,22:14,129,0,Economy,615.23,150,88
FLT1040-20251219-0,2025-12-19,United,NYC,New York,LAS,Las Vegas,21:10,23:13,129,0,Economy,612.36,180,3
FLT1040-20251219-1,2025-12-19,United,NYC,New York,LAS,Las Vegas,14:02,16:31,129,0,Economy,736.67,180,134
FLT1040-20251220-0,2025-12-20,United,NYC,New York,LAS,Las Vegas,21:29,23:07,129,0,Economy,535.68,150,62
FLT1040-20251220-1,2025-12-20,United,NYC,New York,LAS,Las Vegas,09:59,11:12,129,0,Economy,675.98,180,71
FLT1040-20251220-2,2025-12-20,United,NYC,New York,LAS,Las Vegas,20:18,22:09,129,0,Economy,643.95,220,82
FLT1040-20251220-3,2025-12-20,United,NYC,New York,LAS,Las Vegas,10:15,12:55,129,0,Economy,527.55,150,34
FLT1040-20251220-4,2025-12-20,United,NYC,New York,LAS,Las Vegas,17:05,19:54,129,0,Economy,496.78,150,95
FLT1040-20251221-0,2025-12-21,United,NYC,New York,LAS,Las Vegas,11:17,13:10,129,0,Economy,744.75,250,196
FLT1040-20251221-1,2025-12-21,United,NYC,New York,LAS,Las Vegas,17:49,19:12,129,0,Economy,581.37,220,39
FLT1040-20251221-2,2025-12-21,United,NYC,New York,LAS,Las Vegas,16:19,18:45,129,0,Economy,740.92,180,117
FLT1040-20251221-3,2025-12-21,United,NYC,New York,LAS,Las Vegas,07:33,09:53,129,0,Economy,623.64,150,51
FLT1040-20251221-4,2025-12-21,United,NYC,New York,LAS,Las Vegas,20:51,22:41,129,0,Economy,578.43,180,36
FLT1040-20251222-0,2025-12-22,United,NYC,New York,LAS,Las Vegas,07:40,09:52,129,0,Economy,645.46,250,57
FLT1040-20251222-1,2025-12-22,United,NYC,New York,LAS,Las Vegas,17:50,19:38,129,0,Economy,761.82,220,2
FLT1040-20251222-2,2025-12-22,United,NYC,New York,LAS,Las Vegas,13:00,15:49,129,0,Economy,508.49,150,70
FLT1040-20251222-3,2025-12-22,United,NYC,New York,LAS,Las Vegas,06:01,08:52,129,0,Economy,635.95,220,55
FLT1040-20251223-0,2025-12-23,United,NYC,New York,LAS,Las Vegas,06:12,08:11,129,0,Economy,610.72,220,176
FLT1040-20251223-1,2025-12-23,United,NYC,New York,LAS,Las Vegas,14:36,16:57,129,0,Economy,613.77,220,37
FLT1040-20251224-0,2025-12-24,United,NYC,New York,LAS,Las Vegas,13:49,15:28,129,0,Economy,666.13,180,60
FLT1040-20251224-1,2025-12-24,United,NYC,New York,LAS,Las Vegas,19:18,21:06,129,0,Economy,651.24,250,81
FLT1040-20251225-0,2025-12-25,United,NYC,New York,LAS,Las Vegas,21:13,23:13,129,0,Economy,513.25,150,71
FLT1040-20251225-1,2025-12-25,United,NYC,New York,LAS,Las Vegas,10:44,12:20,129,0,Economy,761.04,180,41
FLT1040-20251225-2,2025-12-25,United,NYC,New York,LAS,Las Vegas,08:16,10:29,129,0,Economy,484.88,220,41
FLT1040-20251226-0,2025-12-26,United,NYC,New York,LAS,Las Vegas,15:07,17:36,129,0,Economy,619.71,250,107
FLT1040-20251226-1,2025-12-26,United,NYC,New York,LAS,Las Vegas,12:03,14:01,129,0,Economy,628.38,180,116
FLT1040-20251227-0,2025-12-27,United,NYC,New York,LAS,Las Vegas,14:35,16:50,129,0,Economy,585.16,250,122
FLT1040-20251227-1,2025-12-27,United,NYC,New York,LAS,Las Vegas,21:36,23:05,129,0,Economy,711.86,180,74
FLT1040-20251227-2,2025-12-27,United,NYC,New York,LAS,Las Vegas,15:30,17:26,129,0,Economy,764.86,180,35
FLT1040-20251227-3,2025-12-27,United,NYC,New York,LAS,Las Vegas,18:09,20:25,129,0,Economy,694.44,220,64
FLT1040-20251227-4,2025-12-27,United,NYC,New York,LAS,Las Vegas,08:09,10:44,129,0,Economy,586.0,250,78
FLT1040-20251228-0,2025-12-28,United,NYC,New York,LAS,Las Vegas,21:27,23:06,129,0,Economy,613.07,250,98
FLT1040-20251228-1,2025-12-28,United,NYC,New York,LAS,Las Vegas,07:50,09:16,129,0,Economy,594.77,220,144
FLT1040-20251228-2,2025-12-28,United,NYC,New York,LAS,Las Vegas,20:06,22:21,129,0,Economy,556.46,180,68
FLT1040-20251228-3,2025-12-28,United,NYC,New York,LAS,Las Vegas,21:22,23:08,129,0,Economy,714.66,180,121
FLT1040-20251229-0,2025-12-29,United,NYC,New York,LAS,Las Vegas,12:45,14:13,129,0,Economy,485.63,250,116
FLT1040-20251229-1,2025-12-29,United,NYC,New York,LAS,Las Vegas,17:52,19:24,129,0,Economy,667.13,250,48
FLT1040-20251229-2,2025-12-29,United,NYC,New York,LAS,Las Vegas,15:36,17:51,129,0,Economy,520.72,220,109
FLT1040-20251230-0,2025-12-30,United,NYC,New York,LAS,Las Vegas,09:31,11:05,129,0,Economy,504.45,250,146
FLT1040-20251230-1,2025-12-30,United,NYC,New York,LAS,Las Vegas,20:28,22:21,129,0,Economy,579.0,220,152
FLT1040-20251230-2,2025-12-30,United,NYC,New York,LAS,Las Vegas,17:32,19:15,129,0,Economy,528.23,250,40
FLT1041-20251201-0,2025-12-01,Frontier,SFO,San Francisco,MIA,Miami,18:31,00:52,378,1,Economy,382.07,220,81
FLT1041-20251201-1,2025-12-01,Frontier,SFO,San Francisco,MIA,Miami,22:04,04:41,378,1,Economy,361.8,250,189
FLT1041-20251201-2,2025-12-01,Frontier,SFO,San Francisco,MIA,Miami,16:11,22:25,378,1,Economy,434.33,180,36
FLT1041-20251202-0,2025-12-02,Frontier,SFO,San Francisco,MIA,Miami,14:52,20:28,378,1,Economy,569.82,250,60
FLT1041-20251202-1,2025-12-02,Frontier,SFO,San Francisco,MIA,Miami,11:55,17:01,378,1,Economy,424.91,180,120
FLT1041-20251203-0,2025-12-03,Frontier,SFO,San Francisco,MIA,Miami,15:47,21:31,378,1,Economy,516.29,150,97
FLT1041-20251203-1,2025-12-03,Frontier,SFO,San Francisco,MIA,Miami,09:08,15:16,378,1,Economy,530.48,150,80
FLT1041-20251204-0,2025-12-04,Frontier,SFO,San Francisco,MIA,Miami,20:05,02:37,378,1,Economy,557.41,250,84
FLT1041-20251204-1,2025-12-04,Frontier,SFO,San Francisco,MIA,Miami,15:45,21:29,378,1,Economy,448.05,220,122
FLT1041-20251204-2,2025-12-04,Frontier,SFO,San Francisco,MIA,Miami,12:57,18:55,378,1,Economy,489.3,250,193
FLT1041-20251205-0,2025-12-05,Frontier,SFO,San Francisco,MIA,Miami,07:43,13:31,378,1,Economy,445.28,180,53
FLT1041-20251205-1,2025-12-05,Frontier,SFO,San Francisco,MIA,Miami,08:43,14:24,378,1,Economy,475.31,150,82
FLT1041-20251205-2,2025-12-05,Frontier,SFO,San Francisco,MIA,Miami,07:34,13:28,378,1,Economy,499.03,180,52
FLT1041-20251205-3,2025-12-05,Frontier,SFO,San Francisco,MIA,Miami,09:38,15:38,378,1,Economy,414.29,180,66
FLT1041-20251205-4,2025-12-05,Frontier,SFO,San Francisco,MIA,Miami,09:52,15:22,378,1,Economy,450.21,220,39
FLT1041-20251206-0,2025-12-06,Frontier,SFO,San Francisco,MIA,Miami,07:49,13:43,378,1,Economy,438.1,250,101
FLT1041-20251206-1,2025-12-06,Frontier,SFO,San Francisco,MIA,Miami,08:54,14:15,378,1,Economy,462.07,180,123
FLT1041-20251206-2,2025-12-06,Frontier,SFO,San Francisco,MIA,Miami,12:18,18:57,378,1,Economy,493.14,250,112
FLT1041-20251207-0,2025-12-07,Frontier,SFO,San Francisco,MIA,Miami,14:16,20:12,378,1,Economy,375.96,150,43
FLT1041-20251207-1,2025-12-07,Frontier,SFO,San Francisco,MIA,Miami,18:59,00:29,378,1,Economy,442.88,150,96
FLT1041-20251207-2,2025-12-07,Frontier,SFO,San Francisco,MIA,Miami,16:34,22:34,378,1,Economy,536.93,150,52
FLT1041-20251207-3,2025-12-07,Frontier,SFO,San Francisco,MIA,Miami,11:46,17:15,378,1,Economy,432.55,250,156
FLT1041-20251207-4,2025-12-07,Frontier,SFO,San Francisco,MIA,Miami,18:19,00:07,378,1,Economy,480.42,220,39
FLT1041-20251208-0,2025-12-08,Frontier,SFO,San Francisco,MIA,Miami,06:44,12:22,378,1,Economy,556.11,150,50
FLT1041-20251208-1,2025-12-08,Frontier,SFO,San Francisco,MIA,Miami,09:14,15:01,378,1,Economy,381.5,180,1
FLT1041-20251209-0,2025-12-09,Frontier,SFO,San Francisco,MIA,Miami,18:22,00:28,378,1,Economy,403.96,150,72
FLT1041-20251209-1,2025-12-09,Frontier,SFO,San Francisco,MIA,Miami,06:52,12:11,378,1,Economy,360.94,150,4
FLT1041-20251209-2,2025-12-09,Frontier,SFO,San Francisco,MIA,Miami,19:48,01:35,378,1,Economy,515.73,220,114
